6 1:0.3434701492537313 2:0.24941625981744853 3:0.21005464480874317 4:0.5105298160053203 5:0.475 6:0.3978663319736429 7:0.26807760141093473 8:0.20970042796005706 9:0.18328840970350405 10:0.25555555555555554
11 1:0.6580223880597015 2:0.7323285926554871 3:0.7962841530054645 4:0.6852139215251607 5:0.6833333333333333 6:0.3834326953247568 7:0.6190476190476191 8:0.6576319543509273 9:0.5067385444743935 10:0.5888888888888889
6 1:0.27313432835820894 2:0.017830609212481426 3:0.1503825136612022 4:0.5360230547550432 5:0.5177083333333333 6:0.44556008785691875 7:0.2839506172839506 8:0.20970042796005706 9:0.15902964959568733 10:0.3111111111111111
6 1:0.3041044776119403 2:0.05306728932286139 3:0.1943169398907104 4:0.5360230547550432 5:0.5354166666666667 6:0.4377157201129589 7:0.30687830687830686 8:0.2225392296718973 9:0.1725067385444744 10:0.26666666666666666
11 1:0.39925373134328357 2:0.39015071110167693 3:0.4450273224043716 4:0.48171137220128574 5:0.490625 6:0.4825855036084092 7:0.5008818342151675 8:0.5534950071326676 9:0.40700808625336926 10:0.5333333333333333
5 1:0.30727611940298505 2:0.25387391212056887 3:0.08043715846994536 4:0.5575260474395921 5:0.5833333333333334 6:0.5058048321305303 7:0.37213403880070545 8:0.30385164051355207 9:0.215633423180593 10:0.26666666666666666
14 1:0.20634328358208956 2:0.07981320314158352 3:0.040437158469945354 4:0.6770117490578585 5:0.66875 6:0.4427361154690932 7:0.15343915343915343 8:0.08131241084165478 9:0.07277628032345014 10:0.13333333333333333
2 1:0.5292910447761194 2:0.5784334536191892 3:0.6284153005464481 4:0.5637330968743073 5:0.5916666666666667 6:0.5349858801380609 7:0.5396825396825397 8:0.5606276747503567 9:0.4393530997304582 10:0.4888888888888889
3 1:0.2712686567164179 2:0.042878369772872 3:0.20327868852459016 4:0.40944358235424516 5:0.4239583333333333 6:0.36397866331973644 7:0.32451499118165783 8:0.3195435092724679 9:0.22641509433962265 10:0.3888888888888889
5 1:0.5970149253731343 2:0.5879855656973042 3:0.5906010928961749 4:0.6249168698736423 5:0.5979166666666667 6:0.5352996548478193 7:0.4708994708994709 8:0.4222539229671897 9:0.33962264150943394 10:0.3111111111111111
14 1:0.23656716417910448 2:0.13712587561027384 3:0.10076502732240437 4:0.652183551318998 5:0.6447916666666667 6:0.4223407593347976 7:0.19223985890652556 8:0.1312410841654779 9:0.09433962264150944 10:0.26666666666666666
12 1:0.375 2:0.37104648694544684 3:0.4063387978142077 4:0.5056528485923298 5:0.51875 6:0.4938813931597113 7:0.4603174603174603 8:0.46504992867332384 9:0.3692722371967655 10:0.3333333333333333
2 1:0.34832089552238804 2:0.3111865845892592 3:0.3394535519125683 4:0.3937042784305032 5:0.4166666666666667 6:0.4028867273297772 7:0.4497354497354497 8:0.4479315263908702 9:0.33962264150943394 10:0.37777777777777777
8 1:0.3705223880597015 2:0.3406919974527701 3:0.32961748633879784 4:0.6721347816448681 5:0.6333333333333333 6:0.584562284279887 7:0.4479717813051146 8:0.3651925820256776 9:0.2668463611859838 10:0.32222222222222224
2 1:0.4363805970149254 2:0.4245383145828911 3:0.45639344262295084 4:0.4783861671469741 5:0.4864583333333333 6:0.43583307185440856 7:0.4638447971781305 8:0.47503566333808844 9:0.3584905660377358 10:0.5444444444444444
2 1:0.5753731343283582 2:0.6232222458076841 3:0.6712568306010929 4:0.5998669917978275 5:0.6010416666666667 6:0.55663633511139 7:0.582010582010582 8:0.5891583452211127 9:0.4501347708894879 10:0.4888888888888889
11 1:0.2904850746268657 2:0.23307153470600722 3:0.2421857923497268 4:0.12480602970516515 5:0.35208333333333336 6:0.3451521807342328 7:0.4109347442680776 8:0.43509272467902993 9:0.3450134770889488 10:0.43333333333333335
2 1:0.46305970149253733 2:0.46465718531097433 3:0.48743169398907105 4:0.5579694081135004 5:0.5739583333333333 6:0.5058048321305303 7:0.47442680776014107 8:0.43794579172610554 9:0.3423180592991914 10:0.4777777777777778
10 1:0.3251865671641791 2:0.2708554447038845 3:0.12961748633879783 4:0.40545333628907115 5:0.42916666666666664 6:0.4135550674615626 7:0.43562610229276894 8:0.4507845934379458 9:0.33153638814016173 10:0.43333333333333335
12 1:0.3783582089552239 2:0.37826363829335596 3:0.41617486338797816 4:0.5160718244291731 5:0.5333333333333333 6:0.4813304047693756 7:0.4691358024691358 8:0.46790299572039945 9:0.33692722371967654 10:0.3888888888888889
3 1:0.2904850746268657 2:0.2315856506049671 3:0.2362841530054645 4:0.3631123919308357 5:0.3885416666666667 6:0.3605271415123941 7:0.36860670194003525 8:0.3880171184022825 9:0.2857142857142857 10:0.32222222222222224
6 1:0.26343283582089555 2:0.005094459774994693 3:0.13814207650273225 4:0.5123032587009533 5:0.5 6:0.41606526513962977 7:0.26278659611992944 8:0.18972895863052783 9:0.11320754716981132 10:0.2777777777777778
14 1:0.21194029850746268 2:0.08405858628741245 3:0.05333333333333334 4:0.6479716249168699 5:0.6333333333333333 6:0.42045811107624725 7:0.1728395061728395 8:0.09700427960057062 9:0.04851752021563342 10:0.25555555555555554
2 1:0.5044776119402985 2:0.5293992782848652 3:0.5597814207650273 4:0.5269341609399246 5:0.5229166666666667 6:0.48195795418889237 7:0.4973544973544973 8:0.5121255349500713 9:0.42857142857142855 10:0.5333333333333333
10 1:0.33302238805970147 2:0.2967522818934409 3:0.3230601092896175 4:0.41698071381068497 5:0.45625 6:0.4361468465641669 7:0.4673721340388007 8:0.456490727532097 9:0.3450134770889488 10:0.37777777777777777
14 1:0.23003731343283582 2:0.12014434302695819 3:0.09180327868852459 4:0.6810019951230326 5:0.6666666666666666 6:0.46344524631314715 7:0.2204585537918871 8:0.1312410841654779 9:0.09973045822102426 10:0.26666666666666666
14 1:0.2042910447761194 2:0.06813839949055402 3:0.03234972677595629 4:0.6677011749057858 5:0.66875 6:0.4461876372764355 7:0.15520282186948853 8:0.07417974322396577 9:0.05121293800539083 10:0.2222222222222222
2 1:0.5901119402985074 2:0.6733177669284653 3:0.7097267759562842 4:0.632454001330082 5:0.659375 6:0.5811107624725447 7:0.562610229276896 8:0.5991440798858774 9:0.4555256064690027 10:0.4888888888888889
4 1:0.45634328358208953 2:0.46465718531097433 3:0.48896174863387976 4:0.6348924850365772 5:0.6291666666666667 6:0.34452463131471606 7:0.5097001763668431 8:0.5206847360912982 9:0.39892183288409705 10:0.5
2 1:0.36268656716417913 2:0.33453619189131817 3:0.35540983606557375 4:0.4127687874085569 5:0.40520833333333334 6:0.41700658926890494 7:0.4638447971781305 8:0.4450784593437946 9:0.30997304582210244 10:0.4222222222222222
2 1:0.5205223880597015 2:0.5627255359796222 3:0.6177049180327869 4:0.5741520727111505 5:0.5864583333333333 6:0.5120803263256981 7:0.5308641975308642 8:0.557774607703281 9:0.42048517520215634 10:0.4888888888888889
14 1:0.22555970149253732 2:0.1025260029717682 3:0.05639344262295082 4:0.6903125692751053 5:0.6572916666666667 6:0.44556008785691875 7:0.1693121693121693 8:0.0884450784593438 9:0.0431266846361186 10:0.26666666666666666
11 1:0.31828358208955226 2:0.2636382933559754 3:0.12306010928961748 4:0.1604965639547772 5:0.375 6:0.3514276749294007 7:0.43386243386243384 8:0.4579172610556348 9:0.3611859838274933 10:0.4777777777777778
2 1:0.5214552238805971 2:0.5557206537890045 3:0.6004371584699454 4:0.5726003103524717 5:0.5541666666666667 6:0.5218073423282084 7:0.5308641975308642 8:0.5378031383737518 9:0.39622641509433965 10:0.4222222222222222
11 1:0.33134328358208953 2:0.29187009127573765 3:0.3182513661202186 4:0.37929505652848594 5:0.42083333333333334 6:0.4113586444932538 7:0.4426807760141093 8:0.48074179743223966 9:0.3935309973045822 10:0.4444444444444444
7 1:0.36399253731343284 2:0.3343239227340267 3:0.3326775956284153 4:0.6291287962757703 5:0.6145833333333334 6:0.5349858801380609 7:0.3932980599647266 8:0.2967189728958631 9:0.215633423180593 10:0.25555555555555554
2 1:0.3277985074626866 2:0.2810443642538739 3:0.30666666666666664 4:0.3906007537131456 5:0.40625 6:0.38751176655161595 7:0.42504409171075835 8:0.43081312410841655 9:0.33153638814016173 10:0.43333333333333335
3 1:0.37742537313432833 2:0.34939503290171936 3:0.3761748633879781 4:0.42496120594103304 5:0.41770833333333335 6:0.4192030122372137 7:0.4514991181657848 8:0.46790299572039945 9:0.3450134770889488 10:0.4777777777777778
11 1:0.2860074626865672 2:0.23264699639142433 3:0.08306010928961749 4:0.1274661937486145 5:0.31666666666666665 6:0.3272670222780044 7:0.38095238095238093 8:0.42082738944365194 9:0.3261455525606469 10:0.5222222222222223
11 1:0.3970149253731343 2:0.3774145616641902 3:0.4172677595628415 4:0.47816448681001994 5:0.4947916666666667 6:0.4860370254157515 7:0.5114638447971781 8:0.5406562054208274 9:0.42857142857142855 10:0.4
2 1:0.41958955223880595 2:0.3712587561027383 3:0.37136612021857923 4:0.4065617379738417 5:0.39791666666666664 6:0.3759021022905554 7:0.3544973544973545 8:0.35235378031383735 9:0.2722371967654987 10:0.4888888888888889
11 1:0.46809701492537314 2:0.4759074506474209 3:0.5210928961748634 4:0.5428951452006207 5:0.5427083333333333 6:0.5406338249137119 7:0.5326278659611993 8:0.5663338088445078 9:0.444743935309973 10:0.4888888888888889
14 1:0.23507462686567165 2:0.11441307578008915 3:0.0780327868852459 4:0.741299046774551 5:0.7635416666666667 6:0.48321305302792594 7:0.19047619047619047 8:0.09843081312410841 9:0.07008086253369272 10:0.16666666666666666
2 1:0.2996268656716418 2:0.23307153470600722 3:0.08109289617486339 4:0.16825537574817115 5:0.3541666666666667 6:0.3347976153122058 7:0.3527336860670194 8:0.39229671897289586 9:0.2776280323450135 10:0.4222222222222222
2 1:0.5735074626865672 2:0.6232222458076841 3:0.6681967213114755 4:0.5936599423631124 5:0.590625 6:0.5513021650454973 7:0.5537918871252204 8:0.5734664764621968 9:0.4797843665768194 10:0.5444444444444444
14 1:0.2130597014925373 2:0.08830396943324136 3:0.048087431693989074 4:0.6419862558191088 5:0.640625 6:0.43081267649827426 7:0.1657848324514991 8:0.07703281027104136 9:0.03234501347708895 10:0.2222222222222222
3 1:0.3641791044776119 2:0.33899384419443856 3:0.37136612021857923 4:0.4296164930170694 5:0.43333333333333335 6:0.4273611546909319 7:0.4691358024691358 8:0.47788873038516405 9:0.3719676549865229 10:0.4777777777777778
2 1:0.5347014925373135 2:0.5707917639566971 3:0.6098360655737705 4:0.5519840390157393 5:0.5635416666666667 6:0.5230624411672419 7:0.5555555555555556 8:0.5449358059914408 9:0.42857142857142855 10:0.5333333333333333
6 1:0.2996268656716418 2:0.2269157291445553 3:0.19584699453551913 4:0.5225005542008424 5:0.49375 6:0.44901160966426107 7:0.32275132275132273 8:0.25106990014265335 9:0.20215633423180593 10:0.3111111111111111
14 1:0.1953358208955224 2:0.07280832095096583 3:0.03300546448087432 4:0.6461981822212369 5:0.6145833333333334 6:0.42045811107624725 7:0.13932980599647266 8:0.08273894436519258 9:0.04043126684636118 10:0.26666666666666666
4 1:0.4759328358208955 2:0.4686902992995118 3:0.49245901639344264 4:0.553535801374418 5:0.5708333333333333 6:0.4995293379353624 7:0.455026455026455 8:0.442225392296719 9:0.3719676549865229 10:0.43333333333333335
4 1:0.3746268656716418 2:0.34981957121630225 3:0.36918032786885246 4:0.5681667036133895 5:0.584375 6:0.5171007216818324 7:0.4567901234567901 8:0.41797432239657634 9:0.33962264150943394 10:0.4222222222222222
6 1:0.26791044776119405 2:0.1621736361706644 3:0.11344262295081967 4:0.5728219906894259 5:0.546875 6:0.45811107624725445 7:0.2751322751322751 8:0.1754636233951498 9:0.08086253369272237 10:0.2111111111111111
8 1:0.3880597014925373 2:0.35661218424962854 3:0.3433879781420765 4:0.6929727333185547 5:0.6885416666666667 6:0.3567618449952934 7:0.4444444444444444 8:0.3594864479315264 9:0.2398921832884097 10:0.2777777777777778
11 1:0.35690298507462687 2:0.3434514964975589 3:0.37508196721311476 4:0.4216360008867214 5:0.43854166666666666 6:0.4364606212739253 7:0.47442680776014107 8:0.4978601997146933 9:0.39622641509433965 10:0.3888888888888889
5 1:0.39048507462686566 2:0.37677775419231585 3:0.39497267759562843 4:0.6455331412103746 5:0.61875 6:0.34389708189519924 7:0.43562610229276894 8:0.4008559201141227 9:0.2857142857142857 10:0.36666666666666664
15 1:0.2677238805970149 2:0.00382084483124602 3:0.13420765027322404 4:0.666149412547107 5:0.646875 6:0.4741135864449325 7:0.24514991181657847 8:0.1840228245363766 9:0.12129380053908356 10:0.26666666666666666
12 1:0.3457089552238806 2:0.30460624071322434 3:0.32349726775956283 4:0.4504544446907559 5:0.4864583333333333 6:0.4443049890178852 7:0.4038800705467372 8:0.42368045649072755 9:0.3261455525606469 10:0.5222222222222223
11 1:0.3763059701492537 2:0.35809806835066865 3:0.3822950819672131 4:0.4349368211039681 5:0.46979166666666666 6:0.44493253843740194 7:0.47442680776014107 8:0.5064194008559201 9:0.42587601078167114 10:0.4777777777777778
11 1:0.28936567164179106 2:0.2226703459987264 3:0.08371584699453552 4:0.11926402128131235 5:0.3302083333333333 6:0.3354251647317226 7:0.4091710758377425 8:0.44079885877318115 9:0.33962264150943394 10:0.5888888888888889
10 1:0.34832089552238804 2:0.3094884313309276 3:0.3324590163934426 4:0.42052759920195076 5:0.4239583333333333 6:0.422654534044556 7:0.4656084656084656 8:0.4607703281027104 9:0.3692722371967655 10:0.37777777777777777
14 1:0.22835820895522388 2:0.12757376353215877 3:0.10098360655737705 4:0.683883839503436 5:0.6625 6:0.4524631314716034 7:0.18871252204585537 8:0.14550641940085593 9:0.0862533692722372 10:0.2777777777777778
5 1:0.26548507462686566 2:0.02059010825727022 3:0.1901639344262295 4:0.4056750166260253 5:0.4041666666666667 6:0.3708817069344211 7:0.30687830687830686 8:0.3124108416547789 9:0.23450134770889489 10:0.23333333333333334
11 1:0.6371268656716418 2:0.727021863723201 3:0.7862295081967213 4:0.6763467080469963 5:0.6916666666666667 6:0.39096328835895827 7:0.6049382716049383 8:0.6462196861626248 9:0.5148247978436657 10:0.5888888888888889
2 1:0.5298507462686567 2:0.5710040331139885 3:0.6231693989071039 4:0.5526490800266016 5:0.5822916666666667 6:0.5315343583307185 7:0.5291005291005291 8:0.5549215406562055 9:0.42048517520215634 10:0.5333333333333333
11 1:0.3039179104477612 2:0.24538314582891105 3:0.09573770491803278 4:0.14342717800931057 5:0.3489583333333333 6:0.3278945716975212 7:0.4074074074074074 8:0.43509272467902993 9:0.3504043126684636 10:0.3333333333333333
6 1:0.2690298507462687 2:0.017830609212481426 3:0.1414207650273224 4:0.5688317446242518 5:0.565625 6:0.4628176968936304 7:0.2962962962962963 8:0.18972895863052783 9:0.11590296495956873 10:0.26666666666666666
15 1:0.2003731343283582 2:0.07450647420929739 3:0.039781420765027324 4:0.7053868321879849 5:0.7052083333333333 6:0.4741135864449325 7:0.15873015873015872 8:0.07703281027104136 9:0.0431266846361186 10:0.26666666666666666
11 1:0.2809701492537313 2:0.05136913606452982 3:0.07781420765027322 4:0.11970738195522057 5:0.2947916666666667 6:0.32758079698776277 7:0.3932980599647266 8:0.42796005706134094 9:0.3450134770889488 10:0.3333333333333333
11 1:0.6067164179104477 2:0.6667374230524304 3:0.7171584699453551 4:0.6446464198625582 5:0.6697916666666667 6:0.3664888609978036 7:0.6049382716049383 8:0.6462196861626248 9:0.5094339622641509 10:0.6
8 1:0.38022388059701495 2:0.34981957121630225 3:0.33639344262295084 4:0.6832187984925737 5:0.6854166666666667 6:0.3511139002196423 7:0.4620811287477954 8:0.3609129814550642 9:0.2668463611859838 10:0.26666666666666666
10 1:0.31865671641791044 2:0.28274251751220547 3:0.1318032786885246 4:0.3914874750609621 5:0.41041666666666665 6:0.37903984938813934 7:0.4409171075837742 8:0.38944365192582026 9:0.29110512129380056 10:0.3333333333333333
3 1:0.39365671641791045 2:0.37868817660793885 3:0.4078688524590164 4:0.44313899357127023 5:0.4625 6:0.42390963288358957 7:0.4567901234567901 8:0.47788873038516405 9:0.3719676549865229 10:0.43333333333333335
14 1:0.24925373134328357 2:0.14901294841859478 3:0.11978142076502732 4:0.7395256040789182 5:0.7447916666666666 6:0.5236899905867587 7:0.25044091710758376 8:0.15549215406562053 9:0.1105121293800539 10:0.16666666666666666
5 1:0.3970149253731343 2:0.36722564211420083 3:0.36240437158469946 4:0.6810019951230326 5:0.6416666666666667 6:0.3551929714465014 7:0.43033509700176364 8:0.37660485021398005 9:0.2749326145552561 10:0.36666666666666664
3 1:0.38097014925373135 2:0.3462109955423477 3:0.3641530054644809 4:0.48902682332077146 5:0.4864583333333333 6:0.4421085660495764 7:0.4056437389770723 8:0.4065620542082739 9:0.32345013477088946 10:0.4777777777777778
6 1:0.2710820895522388 2:0.013585226066652516 3:0.14426229508196722 4:0.5391265794724008 5:0.5322916666666667 6:0.4515218073423282 7:0.2927689594356261 8:0.21255349500713266 9:0.1509433962264151 10:0.32222222222222224
10 1:0.3277985074626866 2:0.28783697728720015 3:0.3081967213114754 4:0.4462425182886278 5:0.4739583333333333 6:0.43489174772513334 7:0.4444444444444444 8:0.39229671897289586 9:0.3018867924528302 10:0.4777777777777778
13 1:0.24832089552238806 2:0.15920186796858415 3:0.14163934426229507 4:0.5442252272223453 5:0.5645833333333333 6:0.3746470034515218 7:0.19223985890652556 8:0.15121255349500715 9:0.11320754716981132 10:0.26666666666666666
3 1:0.3559701492537313 2:0.34281468902568457 3:0.3753005464480874 4:0.45111948570161825 5:0.46875 6:0.4380294948227173 7:0.4638447971781305 8:0.47503566333808844 9:0.38005390835579517 10:0.5333333333333333
10 1:0.3087686567164179 2:0.27361494374867334 3:0.1250273224043716 4:0.3901573930392374 5:0.4197916666666667 6:0.3897081895199247 7:0.42680776014109345 8:0.38231098430813126 9:0.2991913746630728 10:0.4777777777777778
6 1:0.2753731343283582 2:0.03842071746975165 3:0.17114754098360654 4:0.531589448015961 5:0.5375 6:0.44399121430812677 7:0.2751322751322751 8:0.23395149786019973 9:0.14285714285714285 10:0.3111111111111111
6 1:0.2876865671641791 2:0.04224156230099767 3:0.1873224043715847 4:0.5114165373531367 5:0.5229166666666667 6:0.4421085660495764 7:0.3333333333333333 8:0.25106990014265335 9:0.1752021563342318 10:0.16666666666666666
8 1:0.36380597014925375 2:0.3224368499257058 3:0.3140983606557377 4:0.6847705608512525 5:0.671875 6:0.34577973015374963 7:0.4514991181657848 8:0.33666191155492153 9:0.25067385444743934 10:0.2777777777777778
10 1:0.33190298507462684 2:0.2954786669496922 3:0.3189071038251366 4:0.41919751718022613 5:0.43125 6:0.42077188578600566 7:0.4479717813051146 8:0.44935805991440797 9:0.3288409703504043 10:0.3888888888888889
3 1:0.4798507462686567 2:0.5032901719380174 3:0.5436065573770492 4:0.5597428508091332 5:0.5614583333333333 6:0.5064323815500471 7:0.5097001763668431 8:0.5078459343794579 9:0.39622641509433965 10:0.4777777777777778
11 1:0.44477611940298506 2:0.4351517724474634 3:0.48065573770491804 4:0.5304810463311904 5:0.5666666666666667 6:0.5268277376843427 7:0.5326278659611993 8:0.5691868758915835 9:0.4393530997304582 10:0.5444444444444444
14 1:0.26473880597014926 2:0.1606877520696243 3:0.1453551912568306 4:0.7377521613832853 5:0.7427083333333333 6:0.5362409789770944 7:0.27336860670194 8:0.18687589158345222 9:0.09433962264150944 10:0.2777777777777778
10 1:0.3132462686567164 2:0.26533644661430694 3:0.11759562841530055 4:0.38727554865883396 5:0.4010416666666667 6:0.3846877941637904 7:0.4144620811287478 8:0.3780313837375178 9:0.2803234501347709 10:0.36666666666666664
4 1:0.4192164179104478 2:0.4139248567183188 3:0.43366120218579235 4:0.6125027710042119 5:0.6197916666666666 6:0.5356134295575776 7:0.47266313932980597 8:0.4579172610556348 9:0.3692722371967655 10:0.4222222222222222
11 1:0.5333955223880597 2:0.5771598386754404 3:0.6343169398907104 4:0.6069607625803591 5:0.6239583333333333 6:0.5754628176968937 7:0.5485008818342152 8:0.6034236804564908 9:0.477088948787062 10:0.5888888888888889
11 1:0.44328358208955226 2:0.44491615368286985 3:0.4907103825136612 4:0.5074262912879628 5:0.53125 6:0.5092563539378726 7:0.5149911816578483 8:0.5549215406562055 9:0.4339622641509434 10:0.3888888888888889
15 1:0.2878731343283582 2:0.04691148376140947 3:0.18754098360655738 4:0.614719574373753 5:0.6041666666666666 6:0.4615625980545968 7:0.2786596119929453 8:0.19828815977175462 9:0.1509433962264151 10:0.26666666666666666
11 1:0.3175373134328358 2:0.27828486520908513 3:0.30863387978142076 4:0.35845710485479937 5:0.3697916666666667 6:0.3809224976466897 7:0.4462081128747795 8:0.46219686162624823 9:0.38274932614555257 10:0.5333333333333333
12 1:0.36529850746268655 2:0.34897049458713647 3:0.38163934426229507 4:0.4828197738860563 5:0.50625 6:0.45842485095701285 7:0.43915343915343913 8:0.4507845934379458 9:0.33153638814016173 10:0.4777777777777778
10 1:0.3210820895522388 2:0.2823179791976226 3:0.13114754098360656 4:0.44158723121259147 5:0.475 6:0.42579228114213996 7:0.4426807760141093 8:0.3780313837375178 9:0.3045822102425876 10:0.43333333333333335
11 1:0.4552238805970149 2:0.4491615368286988 3:0.4968306010928962 4:0.5209487918421636 5:0.5458333333333333 6:0.5145905240037653 7:0.5291005291005291 8:0.5606276747503567 9:0.431266846361186 10:0.4777777777777778
10 1:0.32294776119402985 2:0.28995966886011465 3:0.31453551912568306 4:0.39924628685435604 5:0.4114583333333333 6:0.41669281455914653 7:0.4673721340388007 8:0.4136947218259629 9:0.29649595687331537 10:0.3888888888888889
14 1:0.21063432835820894 2:0.07960093398429208 3:0.03825136612021858 4:0.6466415428951452 5:0.6645833333333333 6:0.43551929714465015 7:0.13932980599647266 8:0.07845934379457917 9:0.029649595687331536 10:0.26666666666666666
14 1:0.22350746268656715 2:0.08236043302908087 3:0.04437158469945355 4:0.6790068720904455 5:0.6666666666666666 6:0.4273611546909319 7:0.15696649029982362 8:0.09700427960057062 9:0.05660377358490566 10:0.2222222222222222
2 1:0.5541044776119403 2:0.598386754404585 3:0.6428415300546448 4:0.5745954333850587 5:0.5822916666666667 6:0.5403200502039536 7:0.54673721340388 8:0.5563480741797432 9:0.42857142857142855 10:0.4888888888888889
8 1:0.403544776119403 2:0.3668011037996179 3:0.3628415300546448 4:0.6823320771447573 5:0.690625 6:0.35393787260746784 7:0.4409171075837742 8:0.3637660485021398 9:0.2587601078167116 10:0.36666666666666664
5 1:0.2865671641791045 2:0.22245807684143493 3:0.23081967213114754 4:0.4358235424517845 5:0.459375 6:0.40508315029808595 7:0.36331569664902996 8:0.34522111269614836 9:0.2668463611859838 10:0.32222222222222224
11 1:0.6701492537313433 2:0.748461048609637 3:0.8133333333333334 4:0.6872090445577477 5:0.6833333333333333 6:0.3881393159711327 7:0.6155202821869489 8:0.651925820256776 9:0.5148247978436657 10:0.5444444444444444
10 1:0.3238805970149254 2:0.26682233071534706 3:0.11825136612021858 4:0.3888273110175127 5:0.415625 6:0.3897081895199247 7:0.4074074074074074 8:0.37945791726105566 9:0.2991913746630728 10:0.36666666666666664
11 1:0.4281716417910448 2:0.41859477817873064 3:0.46557377049180326 4:0.5069829306140545 5:0.4875 6:0.5042359585817383 7:0.5238095238095238 8:0.5634807417974322 9:0.4339622641509434 10:0.5444444444444444
11 1:0.33190298507462684 2:0.2723413288049246 3:0.30950819672131147 4:0.3564619818222124 5:0.38125 6:0.3862566677125824 7:0.43915343915343913 8:0.46504992867332384 9:0.353099730458221 10:0.3888888888888889
2 1:0.31007462686567167 2:0.25514752706431754 3:0.10557377049180328 4:0.3684327200177344 5:0.38958333333333334 6:0.353310323187951 7:0.3968253968253968 8:0.39657631954350925 9:0.31536388140161725 10:0.4777777777777778
3 1:0.32313432835820893 2:0.2838038632986627 3:0.30273224043715846 4:0.3772999334958989 5:0.40208333333333335 6:0.3799811735174145 7:0.4056437389770723 8:0.43366619115549215 9:0.30997304582210244 10:0.3888888888888889
3 1:0.26473880597014926 2:0.021651454043727446 3:0.1969398907103825 4:0.12547107071602748 5:0.315625 6:0.2949482271728899 7:0.3527336860670194 8:0.3537803138373752 9:0.2749326145552561 10:0.37777777777777777
11 1:0.3850746268656716 2:0.35703672256421143 3:0.3873224043715847 4:0.4606517401906451 5:0.46458333333333335 6:0.4813304047693756 7:0.49206349206349204 8:0.5378031383737518 9:0.40161725067385445 10:0.4777777777777778
2 1:0.6061567164179105 2:0.6758649968159627 3:0.7108196721311475 4:0.6215916648193305 5:0.6260416666666667 6:0.5651082522748666 7:0.5784832451499118 8:0.5948644793152639 9:0.4743935309973046 10:0.5888888888888889
14 1:0.21641791044776118 2:0.08703035448949267 3:0.05311475409836065 4:0.7087120372422966 5:0.6833333333333333 6:0.4461876372764355 7:0.1746031746031746 8:0.08273894436519258 9:0.05660377358490566 10:0.3333333333333333
11 1:0.6473880597014925 2:0.7336022075992358 3:0.8015300546448088 4:0.6931944136555087 5:0.6625 6:0.3897081895199247 7:0.6172839506172839 8:0.6590584878744651 9:0.5040431266846361 10:0.5444444444444444
11 1:0.2904850746268657 2:0.22670345998726385 3:0.0887431693989071 4:0.12103746397694524 5:0.32083333333333336 6:0.3366802635707562 7:0.3880070546737213 8:0.42510699001426533 9:0.33153638814016173 10:0.3333333333333333
6 1:0.2764925373134328 2:0.04266610061558056 3:0.18775956284153006 4:0.4919086677011749 5:0.4822916666666667 6:0.43081267649827426 7:0.2998236331569665 8:0.24679029957203993 9:0.18867924528301888 10:0.36666666666666664
6 1:0.28544776119402987 2:0.03693483336871153 3:0.17092896174863387 4:0.5457769895810242 5:0.5427083333333333 6:0.46815186695952304 7:0.32275132275132273 8:0.23395149786019973 9:0.1509433962264151 10:0.3111111111111111
6 1:0.278544776119403 2:0.006792613033326258 3:0.13726775956284154 4:0.6176014187541565 5:0.5916666666666667 6:0.47693755883275807 7:0.26631393298059963 8:0.18830242510699002 9:0.12129380053908356 10:0.15555555555555556
12 1:0.36921641791044774 2:0.3517299936319253 3:0.38907103825136613 4:0.5005542008423853 5:0.5239583333333333 6:0.4813304047693756 7:0.455026455026455 8:0.4607703281027104 9:0.3692722371967655 10:0.43333333333333335
6 1:0.269589552238806 2:0.012311611122903842 3:0.12087431693989072 4:0.608734205275992 5:0.5875 6:0.45873862566677126 7:0.2804232804232804 8:0.1783166904422254 9:0.12129380053908356 10:0.15555555555555556
11 1:0.2880597014925373 2:0.23561876459350456 3:0.08196721311475409 4:0.13877189093327422 5:0.35625 6:0.3514276749294007 7:0.3950617283950617 8:0.442225392296719 9:0.3477088948787062 10:0.37777777777777777
2 1:0.5013059701492537 2:0.5077478242411377 3:0.5488524590163935 4:0.5287076036355576 5:0.5354166666666667 6:0.5045497332914967 7:0.5026455026455027 8:0.5007132667617689 9:0.3935309973045822 10:0.43333333333333335
12 1:0.321455223880597 2:0.2857142857142857 3:0.1318032786885246 4:0.43294169807138105 5:0.43333333333333335 6:0.42390963288358957 7:0.4038800705467372 8:0.40228245363766046 9:0.2884097035040431 10:0.37777777777777777
3 1:0.36529850746268655 2:0.33602207599235834 3:0.3608743169398907 4:0.4473509199733984 5:0.415625 6:0.433009099466583 7:0.4462081128747795 8:0.4693295292439372 9:0.3665768194070081 10:0.3333333333333333
3 1:0.42145522388059703 2:0.4067077053704097 3:0.4360655737704918 4:0.49080026601640436 5:0.49895833333333334 6:0.4694069657985566 7:0.4620811287477954 8:0.4921540656205421 9:0.3881401617250674 10:0.5333333333333333
2 1:0.48003731343283584 2:0.49267671407344515 3:0.5331147540983606 4:0.5063178896031922 5:0.5177083333333333 6:0.49858801380608725 7:0.5202821869488536 8:0.5178316690442225 9:0.40431266846361186 10:0.4444444444444444
